TT,AHU2_CCV-AHU2-Percentage,AHU2_DSP-AHU2-inch,AHU2_DSPSP-AHU2-inch,AHU2_MAT-AHU2-degree Fahrenheit,AHU2_MaxDMP-AHU2-Percentage,AHU2_RAT-AHU2-degree Fahrenheit,AHU2_RHV-AHU2-Percentage,AHU2_SAT-AHU2-degree Fahrenheit,AHU2_SATSP-AHU2-degree Fahrenheit,AHU2_SFC-AHU2-No Unit,AHU2_SFS-AHU2-No Unit,AHU2_SupCFM-AHU2-cubic foot per minute,AHU2_SupVFD-AHU2-No Unit,
Mon  Mar 24 13:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.53  ( OK ),31.04  ( OK ),74.81  ( OK ),0.00  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11113.76  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 13:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.74  ( OK ),30.68  ( OK ),74.83  ( OK ),0.00  ( OK ),56.56  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11053.26  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 13:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.37  ( OK ),26.49  ( OK ),74.78  ( OK ),0.00  ( OK ),56.33  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11026.65  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 14:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.62  ( OK ),34.77  ( OK ),74.74  ( OK ),0.00  ( OK ),56.70  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10999.85  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 14:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.29  ( OK ),34.22  ( OK ),74.78  ( OK ),0.00  ( OK ),56.49  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10916.72  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 14:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.74  ( OK ),30.19  ( OK ),74.82  ( OK ),0.00  ( OK ),56.21  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10914.26  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 14:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.41  ( OK ),30.63  ( OK ),74.78  ( OK ),0.00  ( OK ),56.47  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10740.54  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 15:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.43  ( OK ),34.23  ( OK ),74.78  ( OK ),0.00  ( OK ),56.76  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11228.57  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 15:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.58  ( OK ),33.81  ( OK ),74.72  ( OK ),0.00  ( OK ),56.59  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10861.81  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 15:30:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.67  ( OK ),36.40  ( OK ),74.71  ( OK ),0.00  ( OK ),56.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10764.53  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 15:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.22  ( OK ),29.97  ( OK ),74.73  ( OK ),0.00  ( OK ),56.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10775.71  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 16:00:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.99  ( OK ),35.27  ( OK ),74.74  ( OK ),0.00  ( OK ),56.56  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10150.96  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 16:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),52.90  ( OK ),31.16  ( OK ),74.77  ( OK ),0.00  ( OK ),56.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9681.21  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 16:30:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.39  ( OK ),36.18  ( OK ),74.79  ( OK ),0.00  ( OK ),56.52  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9432.82  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 16:45:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.44  ( OK ),38.92  ( OK ),74.80  ( OK ),0.00  ( OK ),56.80  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9169.20  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 17:00:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.58  ( OK ),33.78  ( OK ),74.92  ( OK ),0.00  ( OK ),56.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8815.92  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 17:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.05  ( OK ),0.00  ( OK ),76.17  ( OK ),99.99  ( OK ),58.28  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 17:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),110.77  ( OK ),0.00  ( OK ),78.22  ( OK ),99.99  ( OK ),63.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 17:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),114.19  ( OK ),0.00  ( OK ),78.70  ( OK ),99.99  ( OK ),70.05  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 18:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),114.54  ( OK ),0.00  ( OK ),76.73  ( OK ),99.99  ( OK ),77.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 18:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),109.88  ( OK ),0.00  ( OK ),73.41  ( OK ),99.99  ( OK ),86.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 18:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),105.57  ( OK ),0.00  ( OK ),71.47  ( OK ),99.99  ( OK ),96.77  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 18:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),100.63  ( OK ),0.00  ( OK ),70.12  ( OK ),99.99  ( OK ),111.30  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 19:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),97.65  ( OK ),0.00  ( OK ),69.28  ( OK ),99.99  ( OK ),119.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 19:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.90  ( OK ),0.00  ( OK ),68.84  ( OK ),99.99  ( OK ),126.68  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 19:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.95  ( OK ),0.00  ( OK ),68.50  ( OK ),99.99  ( OK ),132.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 19:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),90.93  ( OK ),0.00  ( OK ),67.85  ( OK ),99.99  ( OK ),137.54  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 20:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.47  ( OK ),0.00  ( OK ),67.31  ( OK ),99.99  ( OK ),141.01  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 20:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.23  ( OK ),0.00  ( OK ),67.09  ( OK ),99.99  ( OK ),143.15  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 20:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.46  ( OK ),0.00  ( OK ),67.05  ( OK ),99.99  ( OK ),144.49  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 20:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),88.19  ( OK ),0.00  ( OK ),66.88  ( OK ),99.99  ( OK ),145.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 21:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.64  ( OK ),0.00  ( OK ),66.79  ( OK ),99.99  ( OK ),146.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 21:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.99  ( OK ),0.00  ( OK ),67.73  ( OK ),99.99  ( OK ),145.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 21:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.29  ( OK ),0.00  ( OK ),68.48  ( OK ),99.99  ( OK ),146.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 21:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.40  ( OK ),0.00  ( OK ),68.85  ( OK ),99.99  ( OK ),146.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 22:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.04  ( OK ),0.00  ( OK ),69.06  ( OK ),99.99  ( OK ),147.09  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 22:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.66  ( OK ),0.00  ( OK ),68.94  ( OK ),99.99  ( OK ),147.41  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 22:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.94  ( OK ),0.00  ( OK ),68.98  ( OK ),99.99  ( OK ),147.47  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 22:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.77  ( OK ),0.00  ( OK ),69.05  ( OK ),99.99  ( OK ),147.88  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 23:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.88  ( OK ),0.00  ( OK ),69.17  ( OK ),99.99  ( OK ),147.99  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 23:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.20  ( OK ),0.00  ( OK ),69.07  ( OK ),99.99  ( OK ),148.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 23:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.33  ( OK ),0.00  ( OK ),68.62  ( OK ),99.99  ( OK ),148.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Mon  Mar 24 23:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.17  ( OK ),0.00  ( OK ),68.47  ( OK ),99.99  ( OK ),148.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 00:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.39  ( OK ),0.00  ( OK ),68.46  ( OK ),99.99  ( OK ),148.34  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 00:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.22  ( OK ),0.00  ( OK ),68.40  ( OK ),99.99  ( OK ),148.55  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 00:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.55  ( OK ),0.00  ( OK ),67.96  ( OK ),99.99  ( OK ),148.64  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 00:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.98  ( OK ),0.00  ( OK ),68.18  ( OK ),99.99  ( OK ),148.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 01:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.51  ( OK ),0.00  ( OK ),68.03  ( OK ),99.99  ( OK ),148.80  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 01:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.96  ( OK ),0.00  ( OK ),67.75  ( OK ),99.99  ( OK ),148.87  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 01:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.08  ( OK ),0.00  ( OK ),68.29  ( OK ),99.99  ( OK ),148.48  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 01:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.33  ( OK ),0.00  ( OK ),68.90  ( OK ),99.99  ( OK ),148.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 02:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.90  ( OK ),0.00  ( OK ),68.80  ( OK ),99.99  ( OK ),148.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 02:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.71  ( OK ),0.00  ( OK ),68.98  ( OK ),99.99  ( OK ),148.25  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 02:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.14  ( OK ),0.00  ( OK ),68.86  ( OK ),99.99  ( OK ),148.32  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 02:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.75  ( OK ),0.00  ( OK ),69.06  ( OK ),99.99  ( OK ),148.34  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 03:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.06  ( OK ),0.00  ( OK ),69.14  ( OK ),99.99  ( OK ),148.46  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 03:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.47  ( OK ),0.00  ( OK ),69.09  ( OK ),99.99  ( OK ),148.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 03:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.72  ( OK ),0.00  ( OK ),69.07  ( OK ),99.99  ( OK ),148.32  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 03:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.58  ( OK ),0.00  ( OK ),68.94  ( OK ),99.99  ( OK ),148.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 04:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.20  ( OK ),0.00  ( OK ),69.43  ( OK ),99.99  ( OK ),148.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 04:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),96.91  ( OK ),0.00  ( OK ),70.57  ( OK ),99.99  ( OK ),148.18  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 04:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),98.59  ( OK ),0.00  ( OK ),71.57  ( OK ),99.99  ( OK ),147.86  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 04:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),96.91  ( OK ),0.00  ( OK ),70.90  ( OK ),99.99  ( OK ),148.06  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 05:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.98  ( OK ),0.00  ( OK ),70.45  ( OK ),99.99  ( OK ),148.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 05:15:00  CST,0.00  ( OK ),1.35  ( OK ),1.50  ( OK ),52.28  ( OK ),20.78  ( OK ),79.04  ( OK ),0.00  ( OK ),62.10  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17471.91  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 05:30:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.80  ( OK ),16.28  ( OK ),76.75  ( OK ),0.00  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16393.42  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 05:45:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),54.11  ( OK ),17.19  ( OK ),75.42  ( OK ),0.00  ( OK ),57.45  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15101.29  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 06:00:00  CST,0.00  ( OK ),1.57  ( OK ),1.50  ( OK ),54.15  ( OK ),20.89  ( OK ),75.02  ( OK ),0.00  ( OK ),57.47  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13521.82  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 06:15:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.16  ( OK ),23.97  ( OK ),74.86  ( OK ),0.00  ( OK ),57.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),12283.05  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 06:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.94  ( OK ),18.84  ( OK ),74.88  ( OK ),0.00  ( OK ),56.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11536.98  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 06:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.70  ( OK ),15.97  ( OK ),74.93  ( OK ),0.00  ( OK ),56.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11867.67  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 07:00:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.89  ( OK ),16.62  ( OK ),75.02  ( OK ),0.00  ( OK ),56.61  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11155.20  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 07:15:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.86  ( OK ),23.56  ( OK ),75.02  ( OK ),0.00  ( OK ),56.95  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9983.85  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 07:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.47  ( OK ),18.66  ( OK ),75.03  ( OK ),0.00  ( OK ),56.77  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11186.10  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 07:45:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.66  ( OK ),23.91  ( OK ),75.04  ( OK ),0.00  ( OK ),56.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9971.23  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 08:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.49  ( OK ),28.13  ( OK ),75.09  ( OK ),0.00  ( OK ),56.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10442.37  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 08:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),52.92  ( OK ),18.21  ( OK ),75.09  ( OK ),0.00  ( OK ),56.17  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10137.76  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 08:30:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.21  ( OK ),25.78  ( OK ),75.04  ( OK ),0.00  ( OK ),56.79  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10292.77  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 08:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.75  ( OK ),26.37  ( OK ),74.98  ( OK ),0.00  ( OK ),56.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10532.01  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 09:00:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),54.42  ( OK ),25.95  ( OK ),74.99  ( OK ),0.00  ( OK ),56.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10816.21  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 09:15:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),54.27  ( OK ),22.74  ( OK ),74.89  ( OK ),0.00  ( OK ),56.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11381.45  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 09:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.76  ( OK ),22.07  ( OK ),74.89  ( OK ),0.00  ( OK ),56.68  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10828.95  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 09:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.29  ( OK ),21.52  ( OK ),74.94  ( OK ),0.00  ( OK ),56.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10854.22  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 10:00:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.09  ( OK ),18.71  ( OK ),74.93  ( OK ),0.00  ( OK ),56.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11764.08  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 10:15:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),53.06  ( OK ),15.15  ( OK ),74.88  ( OK ),0.00  ( OK ),56.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),12159.83  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 10:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.27  ( OK ),12.85  ( OK ),74.83  ( OK ),0.00  ( OK ),56.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),12311.14  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 10:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.13  ( OK ),21.73  ( OK ),74.88  ( OK ),0.00  ( OK ),57.04  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10956.23  ( OK ),0.00  ( Interpolated ),
Tue  Mar 25 11:00:00  CST,0.00  ( OK ),1.44  ( OK ),1.50  ( OK ),53.76  ( OK ),18.12  ( OK ),74.94  ( OK ),0.00  ( OK ),56.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),12775.60  ( OK ),0.00  ( Interpolated ),
