TT,AHU1_CCV-AHU1-Percentage,AHU1_DSP-AHU1-inch,AHU1_DSPSP-AHU1-inch,AHU1_MAT-AHU1-degree Fahrenheit,AHU1_MaxDMP-AHU1-Percentage,AHU1_RAT-AHU1-degree Fahrenheit,AHU1_SAT-AHU1-degree Fahrenheit,AHU1_SATSP-AHU1-degree Fahrenheit,AHU1_SFC-AHU1-No Unit,AHU1_SFS-AHU1-No Unit,AHU1_SupCFM-AHU1-cubic foot per minute,AHU1_SupVFD-AHU1-Percentage,AHU1_RHV-AHU1-Percentage
Sat  Feb 22 00:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),115.29  ( OK ),0.00  ( OK ),68.96  ( OK ),95.77  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 00:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),114.34  ( OK ),0.00  ( OK ),65.17  ( OK ),100.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 00:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),111.61  ( OK ),0.00  ( OK ),62.80  ( OK ),105.15  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 00:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),109.09  ( OK ),0.00  ( OK ),61.25  ( OK ),110.06  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 01:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),103.30  ( OK ),0.00  ( OK ),59.42  ( OK ),116.45  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 01:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),100.02  ( OK ),0.00  ( OK ),58.69  ( OK ),121.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 01:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.85  ( OK ),0.00  ( OK ),57.27  ( OK ),124.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 01:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.08  ( OK ),0.00  ( OK ),56.51  ( OK ),128.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 02:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.60  ( OK ),0.00  ( OK ),56.26  ( OK ),132.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 02:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.27  ( OK ),0.00  ( OK ),55.49  ( OK ),135.31  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 02:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),88.72  ( OK ),0.00  ( OK ),55.45  ( OK ),137.12  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 02:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.73  ( OK ),0.00  ( OK ),55.24  ( OK ),138.36  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 03:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.19  ( OK ),0.00  ( OK ),55.11  ( OK ),138.86  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 03:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.21  ( OK ),0.00  ( OK ),55.12  ( OK ),139.54  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 03:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.18  ( OK ),0.00  ( OK ),55.64  ( OK ),140.07  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 03:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),88.05  ( OK ),0.00  ( OK ),55.82  ( OK ),140.52  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 04:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.25  ( OK ),0.00  ( OK ),55.50  ( OK ),140.55  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 04:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.22  ( OK ),0.00  ( OK ),54.91  ( OK ),140.80  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 04:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.76  ( OK ),0.00  ( OK ),54.77  ( OK ),141.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 04:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.23  ( OK ),0.00  ( OK ),54.35  ( OK ),141.19  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 05:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.96  ( OK ),0.00  ( OK ),55.08  ( OK ),141.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 05:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.75  ( OK ),0.00  ( OK ),54.70  ( OK ),141.47  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 05:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.76  ( OK ),0.00  ( OK ),55.45  ( OK ),141.54  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),,99.99  ( OK )
Sat  Feb 22 05:45:00  CST,0.00  ( OK ),1.04  ( OK ),1.50  ( OK ),51.38  ( OK ),33.85  ( OK ),77.38  ( OK ),60.27  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),25052.94  ( OK ),,0.00  ( OK )
Sat  Feb 22 06:00:00  CST,0.00  ( OK ),1.30  ( OK ),1.50  ( OK ),53.06  ( OK ),20.08  ( OK ),75.41  ( OK ),56.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),26610.62  ( OK ),,0.00  ( OK )
Sat  Feb 22 06:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.53  ( OK ),14.61  ( OK ),74.23  ( OK ),56.63  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),26246.54  ( OK ),,0.00  ( OK )
Sat  Feb 22 06:30:00  CST,0.00  ( OK ),1.64  ( OK ),1.50  ( OK ),53.72  ( OK ),11.62  ( OK ),73.71  ( OK ),56.75  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),23634.66  ( OK ),,0.00  ( OK )
Sat  Feb 22 06:45:00  CST,0.00  ( OK ),1.66  ( OK ),1.50  ( OK ),53.81  ( OK ),9.95  ( OK ),73.48  ( OK ),56.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21293.01  ( OK ),,0.00  ( OK )
Sat  Feb 22 07:00:00  CST,0.00  ( OK ),1.33  ( OK ),1.50  ( OK ),53.83  ( OK ),8.44  ( OK ),73.39  ( OK ),56.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),24986.43  ( OK ),,0.00  ( OK )
Sat  Feb 22 07:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.77  ( OK ),5.78  ( OK ),73.00  ( OK ),56.38  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),24270.16  ( OK ),,0.00  ( OK )
Sat  Feb 22 07:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.05  ( OK ),6.95  ( OK ),73.03  ( OK ),56.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),23580.34  ( OK ),,0.00  ( OK )
Sat  Feb 22 07:45:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),54.39  ( OK ),10.55  ( OK ),73.17  ( OK ),56.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),23003.49  ( OK ),,0.00  ( OK )
Sat  Feb 22 08:00:00  CST,0.00  ( OK ),1.66  ( OK ),1.50  ( OK ),54.24  ( OK ),14.24  ( OK ),73.28  ( OK ),56.78  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20978.18  ( OK ),,0.00  ( OK )
Sat  Feb 22 08:15:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),54.22  ( OK ),17.57  ( OK ),73.21  ( OK ),56.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22667.86  ( OK ),,0.00  ( OK )
Sat  Feb 22 08:30:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),54.52  ( OK ),23.22  ( OK ),73.26  ( OK ),57.01  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20636.10  ( OK ),,0.00  ( OK )
Sat  Feb 22 08:45:00  CST,0.00  ( OK ),1.42  ( OK ),1.50  ( OK ),54.35  ( OK ),27.27  ( OK ),73.29  ( OK ),56.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22820.60  ( OK ),,0.00  ( OK )
Sat  Feb 22 09:00:00  CST,0.00  ( OK ),1.57  ( OK ),1.50  ( OK ),54.00  ( OK ),29.65  ( OK ),73.22  ( OK ),56.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21891.50  ( OK ),,0.00  ( OK )
Sat  Feb 22 09:15:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.70  ( OK ),25.76  ( OK ),73.18  ( OK ),55.94  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21144.98  ( OK ),,0.00  ( OK )
Sat  Feb 22 09:30:00  CST,0.00  ( OK ),1.62  ( OK ),1.50  ( OK ),53.87  ( OK ),23.82  ( OK ),73.11  ( OK ),56.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19482.69  ( OK ),,0.00  ( OK )
Sat  Feb 22 09:45:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.10  ( OK ),24.52  ( OK ),73.17  ( OK ),56.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19360.15  ( OK ),,0.00  ( OK )
Sat  Feb 22 10:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.31  ( OK ),27.48  ( OK ),73.15  ( OK ),56.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18784.21  ( OK ),,0.00  ( OK )
Sat  Feb 22 10:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.19  ( OK ),30.25  ( OK ),73.17  ( OK ),56.31  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18092.56  ( OK ),,0.00  ( OK )
Sat  Feb 22 10:30:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.25  ( OK ),32.77  ( OK ),72.98  ( OK ),56.40  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18497.71  ( OK ),,0.00  ( OK )
Sat  Feb 22 10:45:00  CST,0.00  ( OK ),1.57  ( OK ),1.50  ( OK ),53.28  ( OK ),24.62  ( OK ),72.94  ( OK ),55.54  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17184.55  ( OK ),,0.00  ( OK )
Sat  Feb 22 11:00:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),53.99  ( OK ),22.29  ( OK ),72.90  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16863.78  ( OK ),,0.00  ( OK )
Sat  Feb 22 11:15:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),53.98  ( OK ),20.89  ( OK ),72.98  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18346.88  ( OK ),,0.00  ( OK )
Sat  Feb 22 11:30:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),53.96  ( OK ),22.21  ( OK ),73.04  ( OK ),56.41  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18834.01  ( OK ),,0.00  ( OK )
Sat  Feb 22 11:45:00  CST,0.00  ( OK ),1.60  ( OK ),1.50  ( OK ),54.18  ( OK ),24.48  ( OK ),72.98  ( OK ),56.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18789.99  ( OK ),,0.00  ( OK )
Sat  Feb 22 12:00:00  CST,0.00  ( OK ),1.39  ( OK ),1.50  ( OK ),54.05  ( OK ),25.56  ( OK ),72.92  ( OK ),56.45  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20720.57  ( OK ),,0.00  ( OK )
Sat  Feb 22 12:15:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),53.99  ( OK ),28.28  ( OK ),73.01  ( OK ),56.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20415.41  ( OK ),,0.00  ( OK )
Sat  Feb 22 12:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.36  ( OK ),32.52  ( OK ),73.05  ( OK ),56.55  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20619.10  ( OK ),,0.00  ( OK )
Sat  Feb 22 12:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.25  ( OK ),36.07  ( OK ),73.14  ( OK ),56.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20785.47  ( OK ),,0.00  ( OK )
Sat  Feb 22 13:00:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),53.81  ( OK ),34.54  ( OK ),73.12  ( OK ),56.13  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20157.58  ( OK ),,0.00  ( OK )
Sat  Feb 22 13:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.86  ( OK ),32.83  ( OK ),73.10  ( OK ),56.11  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19963.96  ( OK ),,0.00  ( OK )
Sat  Feb 22 13:30:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.18  ( OK ),34.01  ( OK ),73.01  ( OK ),56.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19433.64  ( OK ),,0.00  ( OK )
Sat  Feb 22 13:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.16  ( OK ),36.78  ( OK ),72.98  ( OK ),56.43  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19318.73  ( OK ),,0.00  ( OK )
Sat  Feb 22 14:00:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),53.89  ( OK ),36.53  ( OK ),72.92  ( OK ),56.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18619.51  ( OK ),,0.00  ( OK )
Sat  Feb 22 14:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.00  ( OK ),34.24  ( OK ),72.93  ( OK ),56.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18348.60  ( OK ),,0.00  ( OK )
Sat  Feb 22 14:30:00  CST,0.00  ( OK ),1.62  ( OK ),1.50  ( OK ),54.26  ( OK ),37.53  ( OK ),73.08  ( OK ),56.28  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17159.07  ( OK ),,0.00  ( OK )
Sat  Feb 22 14:45:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.08  ( OK ),39.99  ( OK ),73.26  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17027.19  ( OK ),,0.00  ( OK )
Sat  Feb 22 15:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.80  ( OK ),39.83  ( OK ),73.22  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16889.40  ( OK ),,0.00  ( OK )
Sat  Feb 22 15:15:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.57  ( OK ),34.17  ( OK ),73.19  ( OK ),55.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16568.33  ( OK ),,0.00  ( OK )
Sat  Feb 22 15:30:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),53.92  ( OK ),33.49  ( OK ),73.14  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17315.24  ( OK ),,0.00  ( OK )
Sat  Feb 22 15:45:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),53.92  ( OK ),31.63  ( OK ),73.11  ( OK ),55.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16682.69  ( OK ),,0.00  ( OK )
Sat  Feb 22 16:00:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),53.86  ( OK ),29.98  ( OK ),73.09  ( OK ),55.95  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15900.26  ( OK ),,0.00  ( OK )
Sat  Feb 22 16:15:00  CST,0.00  ( OK ),1.36  ( OK ),1.50  ( OK ),53.86  ( OK ),28.47  ( OK ),73.06  ( OK ),56.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17958.24  ( OK ),,0.00  ( OK )
Sat  Feb 22 16:30:00  CST,0.00  ( OK ),1.46  ( OK ),1.50  ( OK ),53.90  ( OK ),27.81  ( OK ),73.06  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17439.52  ( OK ),,0.00  ( OK )
Sat  Feb 22 16:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.87  ( OK ),26.10  ( OK ),73.15  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18195.88  ( OK ),,0.00  ( OK )
Sat  Feb 22 17:00:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.03  ( OK ),26.35  ( OK ),73.19  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17908.07  ( OK ),,0.00  ( OK )
Sat  Feb 22 17:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.88  ( OK ),24.97  ( OK ),73.24  ( OK ),56.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19828.30  ( OK ),,0.00  ( OK )
Sat  Feb 22 17:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.95  ( OK ),24.25  ( OK ),73.15  ( OK ),56.20  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20060.16  ( OK ),,0.00  ( OK )
Sat  Feb 22 17:45:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),53.88  ( OK ),22.86  ( OK ),73.10  ( OK ),56.17  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18799.12  ( OK ),,0.00  ( OK )
Sat  Feb 22 18:00:00  CST,0.00  ( OK ),1.35  ( OK ),1.50  ( OK ),53.97  ( OK ),22.73  ( OK ),73.06  ( OK ),56.36  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20912.61  ( OK ),,0.00  ( OK )
Sat  Feb 22 18:15:00  CST,0.00  ( OK ),1.41  ( OK ),1.50  ( OK ),54.01  ( OK ),22.65  ( OK ),73.08  ( OK ),56.50  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21614.84  ( OK ),,0.00  ( OK )
Sat  Feb 22 18:30:00  CST,0.00  ( OK ),1.17  ( OK ),1.50  ( OK ),53.72  ( OK ),20.20  ( OK ),73.06  ( OK ),56.41  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),25060.44  ( OK ),,0.00  ( OK )
Sat  Feb 22 18:45:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),53.83  ( OK ),19.49  ( OK ),72.85  ( OK ),56.56  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),23257.04  ( OK ),,0.00  ( OK )
Sat  Feb 22 19:00:00  CST,0.00  ( OK ),1.59  ( OK ),1.50  ( OK ),53.98  ( OK ),19.39  ( OK ),72.78  ( OK ),56.54  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22193.26  ( OK ),,0.00  ( OK )
Sat  Feb 22 19:15:00  CST,0.00  ( OK ),1.65  ( OK ),1.50  ( OK ),54.18  ( OK ),20.15  ( OK ),72.68  ( OK ),56.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21280.13  ( OK ),,0.00  ( OK )
Sat  Feb 22 19:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.95  ( OK ),20.40  ( OK ),72.68  ( OK ),56.50  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20604.90  ( OK ),,0.00  ( OK )
Sat  Feb 22 19:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.92  ( OK ),20.55  ( OK ),72.72  ( OK ),56.31  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20104.55  ( OK ),,0.00  ( OK )
Sat  Feb 22 20:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.86  ( OK ),18.89  ( OK ),72.70  ( OK ),56.19  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20475.63  ( OK ),,0.00  ( OK )
Sat  Feb 22 20:15:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),53.92  ( OK ),17.20  ( OK ),72.65  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19932.42  ( OK ),,0.00  ( OK )
Sat  Feb 22 20:30:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),53.98  ( OK ),16.57  ( OK ),72.64  ( OK ),56.31  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19094.29  ( OK ),,0.00  ( OK )
Sat  Feb 22 20:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.96  ( OK ),15.91  ( OK ),72.63  ( OK ),56.28  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18955.56  ( OK ),,0.00  ( OK )
Sat  Feb 22 21:00:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),53.92  ( OK ),16.12  ( OK ),72.64  ( OK ),56.38  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18119.01  ( OK ),,0.00  ( OK )
Sat  Feb 22 21:15:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.02  ( OK ),16.31  ( OK ),72.71  ( OK ),56.38  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17818.56  ( OK ),,0.00  ( OK )
Sat  Feb 22 21:30:00  CST,0.00  ( OK ),1.23  ( OK ),1.50  ( OK ),53.79  ( OK ),14.49  ( OK ),72.65  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22353.72  ( OK ),,0.00  ( OK )
Sat  Feb 22 21:45:00  CST,0.00  ( OK ),1.43  ( OK ),1.50  ( OK ),53.87  ( OK ),13.93  ( OK ),72.55  ( OK ),56.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21386.30  ( OK ),,0.00  ( OK )
Sat  Feb 22 22:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.37  ( OK ),18.73  ( OK ),72.59  ( OK ),56.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20422.68  ( OK ),,0.00  ( OK )
Sat  Feb 22 22:15:00  CST,0.00  ( OK ),1.59  ( OK ),1.50  ( OK ),53.90  ( OK ),18.37  ( OK ),72.56  ( OK ),56.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19926.91  ( OK ),,0.00  ( OK )
Sat  Feb 22 22:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.86  ( OK ),17.19  ( OK ),72.58  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19695.55  ( OK ),,0.00  ( OK )
Sat  Feb 22 22:45:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),53.69  ( OK ),13.59  ( OK ),72.58  ( OK ),56.11  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19117.79  ( OK ),,0.00  ( OK )
Sat  Feb 22 23:00:00  CST,0.00  ( OK ),1.44  ( OK ),1.50  ( OK ),53.69  ( OK ),10.01  ( OK ),72.55  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20093.50  ( OK ),,0.00  ( OK )
Sat  Feb 22 23:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.80  ( OK ),7.78  ( OK ),72.48  ( OK ),56.18  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18823.37  ( OK ),,0.00  ( OK )
Sat  Feb 22 23:30:00  CST,0.00  ( OK ),1.41  ( OK ),1.50  ( OK ),53.64  ( OK ),4.67  ( OK ),72.51  ( OK ),56.14  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20061.73  ( OK ),,0.00  ( OK )
Sat  Feb 22 23:45:00  CST,0.00  ( OK ),1.62  ( OK ),1.50  ( OK ),53.85  ( OK ),2.92  ( OK ),72.39  ( OK ),56.19  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17940.04  ( OK ),,0.00  ( OK )
