TT,AHU5_CCV-AHU5-Percentage,AHU5_DSP-AHU5-inch,AHU5_DSPSP-AHU5-inch,AHU5_MAT-AHU5-degree Fahrenheit,AHU5_PHT-AHU5-degree Fahrenheit,AHU5_MaxDMP-AHU5-Percentage,AHU5_RAT-AHU5-degree Fahrenheit,AHU5_RHV-AHU5-Percentage,AHU5_SAT-AHU5-degree Fahrenheit,AHU5_SFC-AHU5-No Unit,AHU5_SFS-AHU5-No Unit,AHU5_SupCFM-AHU5-cubic foot per minute,AHU5_SupVFD-AHU5-Percentage,AHU5_SATSP-AHU5-degree Fahrenheit
Fri  Feb 21 21:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.77  ( OK ),75.67  ( OK ),51.79  ( OK ),75.83  ( OK ),0.00  ( Fault ),57.94  ( OK ),1.00  ( OK ),1.00  ( OK ),5166.62  ( OK ),47.64  ( OK ),57.00  ( Overridden )
Fri  Feb 21 21:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.72  ( OK ),75.67  ( OK ),55.69  ( OK ),75.86  ( OK ),0.00  ( OK ),58.21  ( OK ),1.00  ( OK ),1.00  ( OK ),5925.19  ( OK ),47.95  ( OK ),57.00  ( Overridden )
Fri  Feb 21 21:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),56.31  ( OK ),75.67  ( OK ),56.73  ( OK ),75.77  ( OK ),0.00  ( OK ),58.11  ( OK ),1.00  ( OK ),1.00  ( OK ),5070.12  ( OK ),47.90  ( OK ),57.00  ( Overridden )
Fri  Feb 21 21:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.59  ( OK ),75.67  ( OK ),53.10  ( OK ),75.78  ( OK ),0.00  ( OK ),57.85  ( OK ),1.00  ( OK ),1.00  ( OK ),5697.03  ( OK ),47.72  ( OK ),57.00  ( Overridden )
Fri  Feb 21 22:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.33  ( OK ),75.67  ( OK ),53.25  ( OK ),75.75  ( OK ),0.00  ( OK ),57.83  ( OK ),1.00  ( OK ),1.00  ( OK ),5861.71  ( OK ),47.99  ( OK ),57.00  ( Overridden )
Fri  Feb 21 22:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.34  ( OK ),75.67  ( Fault ),51.42  ( OK ),75.77  ( OK ),100.00  ( OK ),57.76  ( OK ),1.00  ( OK ),1.00  ( OK ),6030.54  ( OK ),47.88  ( OK ),57.00  ( Overridden )
Fri  Feb 21 22:30:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.98  ( OK ),75.67  ( OK ),56.52  ( OK ),75.84  ( OK ),100.00  ( OK ),57.95  ( OK ),1.00  ( OK ),1.00  ( OK ),5935.37  ( OK ),47.90  ( OK ),57.00  ( Overridden )
Fri  Feb 21 22:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.71  ( OK ),75.67  ( OK ),0.00  ( OK ),76.74  ( OK ),0.00  ( OK ),61.09  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Feb 21 23:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),103.92  ( OK ),75.67  ( OK ),0.00  ( OK ),80.25  ( OK ),0.00  ( OK ),67.77  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Feb 21 23:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),109.53  ( OK ),75.67  ( OK ),0.00  ( OK ),81.61  ( OK ),0.00  ( OK ),74.28  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Feb 21 23:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),110.24  ( OK ),75.67  ( OK ),0.00  ( OK ),81.22  ( OK ),0.00  ( OK ),81.08  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Feb 21 23:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),111.18  ( OK ),75.67  ( OK ),0.00  ( OK ),79.62  ( OK ),0.00  ( Fault ),86.53  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 00:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),111.81  ( OK ),75.67  ( OK ),0.00  ( OK ),77.90  ( OK ),0.00  ( OK ),91.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 00:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),111.23  ( OK ),75.67  ( OK ),0.00  ( OK ),74.76  ( OK ),0.00  ( Fault ),93.78  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 00:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),109.82  ( OK ),75.67  ( OK ),0.00  ( OK ),72.34  ( OK ),0.00  ( OK ),98.76  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 00:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),107.64  ( OK ),75.67  ( OK ),0.00  ( OK ),71.13  ( OK ),0.00  ( OK ),104.30  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 01:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),103.85  ( OK ),75.67  ( OK ),0.00  ( OK ),69.95  ( OK ),0.00  ( OK ),107.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 01:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),102.57  ( OK ),75.67  ( OK ),0.00  ( OK ),69.63  ( OK ),0.00  ( OK ),111.65  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 01:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),98.88  ( OK ),75.67  ( OK ),0.00  ( OK ),69.00  ( OK ),100.00  ( OK ),118.24  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 01:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),98.28  ( OK ),75.67  ( OK ),0.00  ( OK ),68.67  ( OK ),100.00  ( OK ),121.86  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 02:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),97.40  ( OK ),75.67  ( OK ),0.00  ( OK ),69.20  ( OK ),0.00  ( OK ),125.84  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 02:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),96.07  ( OK ),75.67  ( OK ),0.00  ( OK ),68.44  ( OK ),0.00  ( OK ),129.04  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 02:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.35  ( OK ),75.67  ( OK ),0.00  ( OK ),68.90  ( OK ),0.00  ( OK ),131.47  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 02:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.96  ( OK ),75.67  ( Fault ),0.00  ( OK ),68.82  ( OK ),0.00  ( OK ),132.87  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 03:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.97  ( OK ),75.67  ( OK ),0.00  ( OK ),68.91  ( OK ),0.00  ( Fault ),133.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 03:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.78  ( OK ),75.67  ( OK ),0.00  ( OK ),69.19  ( OK ),0.00  ( OK ),134.78  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 03:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.09  ( OK ),75.67  ( OK ),0.00  ( OK ),70.44  ( OK ),0.00  ( Fault ),135.34  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 03:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.44  ( OK ),75.67  ( OK ),0.00  ( OK ),70.98  ( OK ),0.00  ( OK ),135.92  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 04:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),90.72  ( OK ),75.67  ( OK ),0.00  ( OK ),70.47  ( OK ),0.00  ( OK ),136.40  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 04:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),90.05  ( OK ),75.67  ( OK ),0.00  ( OK ),69.49  ( OK ),0.00  ( OK ),136.68  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 04:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),90.14  ( OK ),75.67  ( OK ),0.00  ( OK ),69.42  ( OK ),0.00  ( OK ),137.01  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 04:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),88.99  ( OK ),75.67  ( OK ),0.00  ( OK ),68.97  ( OK ),100.00  ( OK ),136.83  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 05:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),90.08  ( OK ),75.67  ( OK ),0.00  ( OK ),70.79  ( OK ),100.00  ( OK ),137.13  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 05:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.90  ( OK ),75.67  ( OK ),0.00  ( OK ),70.31  ( OK ),0.00  ( OK ),137.28  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 05:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),89.86  ( OK ),75.67  ( OK ),0.00  ( OK ),71.88  ( OK ),0.00  ( OK ),137.32  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Sat  Feb 22 05:45:00  CST,0.00  ( OK ),1.14  ( OK ),1.50  ( OK ),57.11  ( OK ),75.67  ( OK ),32.75  ( OK ),78.19  ( OK ),0.00  ( OK ),61.62  ( OK ),1.00  ( OK ),1.00  ( OK ),26051.37  ( OK ),74.65  ( OK ),57.00  ( Overridden )
Sat  Feb 22 06:00:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),55.40  ( OK ),75.67  ( OK ),35.30  ( OK ),76.74  ( OK ),0.00  ( OK ),56.46  ( OK ),1.00  ( OK ),1.00  ( OK ),25675.24  ( OK ),77.14  ( OK ),57.00  ( Overridden )
Sat  Feb 22 06:15:00  CST,0.00  ( OK ),1.69  ( OK ),1.50  ( OK ),55.21  ( OK ),75.67  ( OK ),37.01  ( OK ),75.77  ( OK ),0.00  ( Fault ),56.53  ( OK ),1.00  ( OK ),1.00  ( OK ),20444.54  ( OK ),70.24  ( OK ),57.00  ( Overridden )
Sat  Feb 22 06:30:00  CST,0.00  ( OK ),1.68  ( OK ),1.50  ( OK ),55.06  ( OK ),75.67  ( OK ),38.43  ( OK ),75.48  ( OK ),0.00  ( OK ),57.25  ( OK ),1.00  ( OK ),1.00  ( OK ),16693.23  ( OK ),63.86  ( OK ),57.00  ( Overridden )
Sat  Feb 22 06:45:00  CST,0.00  ( OK ),1.63  ( OK ),1.50  ( OK ),55.28  ( OK ),75.67  ( OK ),41.72  ( OK ),75.54  ( OK ),0.00  ( Fault ),57.82  ( OK ),1.00  ( OK ),1.00  ( OK ),13693.36  ( OK ),58.27  ( OK ),57.00  ( Overridden )
Sat  Feb 22 07:00:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),55.84  ( OK ),75.67  ( OK ),45.78  ( OK ),75.76  ( OK ),0.00  ( OK ),58.17  ( OK ),1.00  ( OK ),1.00  ( OK ),11169.62  ( OK ),54.45  ( OK ),57.00  ( Overridden )
Sat  Feb 22 07:15:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),55.39  ( OK ),75.67  ( Fault ),46.41  ( OK ),75.92  ( OK ),0.00  ( OK ),57.86  ( OK ),1.00  ( OK ),1.00  ( OK ),9141.86  ( OK ),51.83  ( OK ),57.00  ( Overridden )
Sat  Feb 22 07:30:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.49  ( OK ),75.67  ( OK ),48.17  ( OK ),76.17  ( OK ),0.00  ( OK ),58.25  ( OK ),1.00  ( OK ),1.00  ( OK ),8094.67  ( OK ),50.23  ( OK ),57.00  ( Overridden )
Sat  Feb 22 07:45:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),56.34  ( OK ),75.67  ( OK ),52.12  ( OK ),76.20  ( OK ),0.00  ( OK ),58.47  ( OK ),1.00  ( OK ),1.00  ( OK ),7653.95  ( OK ),49.70  ( OK ),57.00  ( Overridden )
Sat  Feb 22 08:00:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.35  ( OK ),75.67  ( OK ),49.25  ( OK ),76.33  ( OK ),100.00  ( OK ),58.51  ( OK ),1.00  ( OK ),1.00  ( OK ),7424.29  ( OK ),49.23  ( OK ),57.00  ( Overridden )
Sat  Feb 22 08:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.35  ( OK ),75.67  ( OK ),48.76  ( OK ),76.29  ( OK ),100.00  ( OK ),58.30  ( OK ),1.00  ( OK ),1.00  ( OK ),6955.76  ( OK ),48.59  ( OK ),57.00  ( Overridden )
Sat  Feb 22 08:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.75  ( OK ),75.67  ( OK ),53.40  ( OK ),76.21  ( OK ),0.00  ( OK ),58.99  ( OK ),1.00  ( OK ),1.00  ( OK ),6479.63  ( OK ),48.39  ( OK ),57.00  ( Overridden )
Sat  Feb 22 08:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.55  ( OK ),75.67  ( OK ),54.61  ( OK ),76.29  ( OK ),0.00  ( OK ),58.68  ( OK ),1.00  ( OK ),1.00  ( OK ),5332.41  ( OK ),48.06  ( OK ),57.00  ( Overridden )
Sat  Feb 22 09:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.94  ( OK ),75.67  ( OK ),53.41  ( OK ),76.23  ( OK ),0.00  ( OK ),58.24  ( OK ),1.00  ( OK ),1.00  ( OK ),5274.96  ( OK ),47.89  ( OK ),57.00  ( Overridden )
Sat  Feb 22 09:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.65  ( OK ),75.67  ( OK ),56.25  ( OK ),76.22  ( OK ),0.00  ( OK ),58.58  ( OK ),1.00  ( OK ),1.00  ( OK ),5424.16  ( OK ),47.51  ( OK ),57.00  ( Overridden )
Sat  Feb 22 09:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.97  ( OK ),75.67  ( OK ),56.21  ( OK ),76.25  ( OK ),0.00  ( Fault ),58.25  ( OK ),1.00  ( OK ),1.00  ( OK ),5577.32  ( OK ),47.61  ( OK ),57.00  ( Overridden )
Sat  Feb 22 09:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.26  ( OK ),75.67  ( OK ),53.97  ( OK ),76.14  ( OK ),0.00  ( OK ),57.58  ( OK ),1.00  ( OK ),1.00  ( OK ),5227.62  ( OK ),47.16  ( OK ),57.00  ( Overridden )
Sat  Feb 22 10:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.01  ( OK ),75.67  ( OK ),54.06  ( OK ),76.17  ( OK ),0.00  ( Fault ),57.59  ( OK ),1.00  ( OK ),1.00  ( OK ),5039.82  ( OK ),47.04  ( OK ),57.00  ( Overridden )
Sat  Feb 22 10:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.35  ( OK ),75.67  ( OK ),53.33  ( OK ),76.15  ( OK ),0.00  ( OK ),57.75  ( OK ),1.00  ( OK ),1.00  ( OK ),4726.37  ( OK ),47.09  ( OK ),57.00  ( Overridden )
Sat  Feb 22 10:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.45  ( OK ),75.67  ( OK ),54.76  ( OK ),76.08  ( OK ),0.00  ( OK ),57.80  ( OK ),1.00  ( OK ),1.00  ( OK ),5505.19  ( OK ),47.24  ( OK ),57.00  ( Overridden )
Sat  Feb 22 10:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.59  ( OK ),75.67  ( OK ),52.38  ( OK ),76.11  ( OK ),0.00  ( OK ),57.61  ( OK ),1.00  ( OK ),1.00  ( OK ),6864.92  ( OK ),48.12  ( OK ),57.00  ( Overridden )
Sat  Feb 22 11:00:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.54  ( OK ),75.67  ( OK ),53.10  ( OK ),76.01  ( OK ),0.00  ( OK ),58.27  ( OK ),1.00  ( OK ),1.00  ( OK ),6723.62  ( OK ),48.38  ( OK ),57.00  ( Overridden )
Sat  Feb 22 11:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.66  ( OK ),75.67  ( OK ),51.06  ( OK ),75.94  ( OK ),100.00  ( OK ),58.41  ( OK ),1.00  ( OK ),1.00  ( OK ),6128.07  ( OK ),48.33  ( OK ),57.00  ( Overridden )
Sat  Feb 22 11:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.20  ( OK ),75.67  ( OK ),52.28  ( OK ),76.03  ( OK ),100.00  ( OK ),58.69  ( OK ),1.00  ( OK ),1.00  ( OK ),6267.35  ( OK ),48.42  ( OK ),57.00  ( Overridden )
Sat  Feb 22 11:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.64  ( OK ),75.67  ( Fault ),55.27  ( OK ),76.00  ( OK ),0.00  ( OK ),58.46  ( OK ),1.00  ( OK ),1.00  ( OK ),5913.56  ( OK ),48.37  ( OK ),57.00  ( Overridden )
Sat  Feb 22 12:00:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.72  ( OK ),75.67  ( OK ),52.20  ( OK ),76.02  ( OK ),0.00  ( OK ),58.02  ( OK ),1.00  ( OK ),1.00  ( OK ),6052.68  ( OK ),48.29  ( OK ),57.00  ( Overridden )
Sat  Feb 22 12:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.94  ( OK ),75.67  ( OK ),56.03  ( OK ),75.97  ( OK ),0.00  ( OK ),58.53  ( OK ),1.00  ( OK ),1.00  ( OK ),6315.25  ( OK ),48.52  ( OK ),57.00  ( Overridden )
Sat  Feb 22 12:30:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.77  ( OK ),75.67  ( OK ),55.47  ( OK ),75.93  ( OK ),0.00  ( OK ),58.34  ( OK ),1.00  ( OK ),1.00  ( OK ),6881.47  ( OK ),48.65  ( OK ),57.00  ( Overridden )
Sat  Feb 22 12:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),55.16  ( OK ),75.67  ( OK ),57.90  ( OK ),75.90  ( OK ),0.00  ( Fault ),58.14  ( OK ),1.00  ( OK ),1.00  ( OK ),6847.31  ( OK ),48.69  ( OK ),57.00  ( Overridden )
Sat  Feb 22 13:00:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.42  ( OK ),75.67  ( OK ),54.43  ( OK ),75.86  ( OK ),0.00  ( OK ),57.27  ( OK ),1.00  ( OK ),1.00  ( OK ),6989.83  ( OK ),48.73  ( OK ),57.00  ( Overridden )
Sat  Feb 22 13:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.28  ( OK ),75.67  ( OK ),56.70  ( OK ),75.89  ( OK ),0.00  ( Fault ),57.86  ( OK ),1.00  ( OK ),1.00  ( OK ),6619.62  ( OK ),48.79  ( OK ),57.00  ( Overridden )
Sat  Feb 22 13:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.30  ( OK ),75.67  ( OK ),58.05  ( OK ),75.90  ( OK ),0.00  ( OK ),57.97  ( OK ),1.00  ( OK ),1.00  ( OK ),6931.57  ( OK ),48.67  ( OK ),57.00  ( Overridden )
Sat  Feb 22 13:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.34  ( OK ),75.67  ( OK ),53.94  ( OK ),75.92  ( OK ),0.00  ( OK ),57.25  ( OK ),1.00  ( OK ),1.00  ( OK ),7918.35  ( OK ),49.58  ( OK ),57.00  ( Overridden )
Sat  Feb 22 14:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),55.05  ( OK ),75.67  ( OK ),54.49  ( OK ),75.90  ( OK ),0.00  ( OK ),57.16  ( OK ),1.00  ( OK ),1.00  ( OK ),9068.85  ( OK ),50.49  ( OK ),57.00  ( Overridden )
Sat  Feb 22 14:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),55.03  ( OK ),75.67  ( OK ),52.97  ( OK ),75.85  ( OK ),0.00  ( OK ),57.31  ( OK ),1.00  ( OK ),1.00  ( OK ),7572.16  ( OK ),49.90  ( OK ),57.00  ( Overridden )
Sat  Feb 22 14:30:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.45  ( OK ),75.67  ( OK ),52.97  ( OK ),75.86  ( OK ),100.00  ( OK ),57.61  ( OK ),1.00  ( OK ),1.00  ( OK ),8081.01  ( OK ),50.08  ( OK ),57.00  ( Overridden )
Sat  Feb 22 14:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.93  ( OK ),75.67  ( OK ),53.75  ( OK ),75.77  ( OK ),100.00  ( OK ),57.65  ( OK ),1.00  ( OK ),1.00  ( OK ),7957.27  ( OK ),49.68  ( OK ),57.00  ( Overridden )
Sat  Feb 22 15:00:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.02  ( OK ),75.67  ( OK ),52.99  ( OK ),75.87  ( OK ),0.00  ( OK ),57.66  ( OK ),1.00  ( OK ),1.00  ( OK ),7904.83  ( OK ),49.42  ( OK ),57.00  ( Overridden )
Sat  Feb 22 15:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.30  ( OK ),75.67  ( OK ),51.94  ( OK ),75.78  ( OK ),0.00  ( OK ),57.57  ( OK ),1.00  ( OK ),1.00  ( OK ),7551.39  ( OK ),49.16  ( OK ),57.00  ( Overridden )
Sat  Feb 22 15:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),56.40  ( OK ),75.67  ( OK ),58.12  ( OK ),75.73  ( OK ),0.00  ( OK ),58.16  ( OK ),1.00  ( OK ),1.00  ( OK ),6658.60  ( OK ),48.97  ( OK ),57.00  ( Overridden )
Sat  Feb 22 15:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.43  ( OK ),75.67  ( OK ),52.12  ( OK ),75.79  ( OK ),0.00  ( OK ),57.46  ( OK ),1.00  ( OK ),1.00  ( OK ),7419.26  ( OK ),49.31  ( OK ),57.00  ( Overridden )
Sat  Feb 22 16:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),55.39  ( OK ),75.67  ( OK ),53.84  ( OK ),75.77  ( OK ),0.00  ( Fault ),57.62  ( OK ),1.00  ( OK ),1.00  ( OK ),7866.77  ( OK ),49.63  ( OK ),57.00  ( Overridden )
Sat  Feb 22 16:15:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.89  ( OK ),75.67  ( Fault ),52.34  ( OK ),75.84  ( OK ),0.00  ( OK ),57.63  ( OK ),1.00  ( OK ),1.00  ( OK ),8138.55  ( OK ),49.97  ( OK ),57.00  ( Overridden )
Sat  Feb 22 16:30:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.78  ( OK ),75.67  ( OK ),51.88  ( OK ),75.75  ( OK ),0.00  ( Fault ),57.88  ( OK ),1.00  ( OK ),1.00  ( OK ),7603.99  ( OK ),49.76  ( OK ),57.00  ( Overridden )
Sat  Feb 22 16:45:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.78  ( OK ),75.67  ( OK ),52.34  ( OK ),75.78  ( OK ),0.00  ( OK ),58.04  ( OK ),1.00  ( OK ),1.00  ( OK ),7963.19  ( OK ),49.53  ( OK ),57.00  ( Overridden )
Sat  Feb 22 17:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.42  ( OK ),75.67  ( OK ),55.81  ( OK ),75.81  ( OK ),0.00  ( OK ),58.74  ( OK ),1.00  ( OK ),1.00  ( OK ),5972.38  ( OK ),48.60  ( OK ),57.00  ( Overridden )
Sat  Feb 22 17:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),55.73  ( OK ),75.67  ( OK ),58.97  ( OK ),75.88  ( OK ),0.00  ( OK ),58.44  ( OK ),1.00  ( OK ),1.00  ( OK ),5584.41  ( OK ),48.12  ( OK ),57.00  ( Overridden )
Sat  Feb 22 17:30:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),55.45  ( OK ),75.67  ( OK ),57.22  ( OK ),75.84  ( OK ),0.00  ( OK ),57.81  ( OK ),1.00  ( OK ),1.00  ( OK ),4838.71  ( OK ),47.65  ( OK ),57.00  ( Overridden )
Sat  Feb 22 17:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),55.16  ( OK ),75.67  ( OK ),57.11  ( OK ),75.92  ( OK ),100.00  ( OK ),57.71  ( OK ),1.00  ( OK ),1.00  ( OK ),4679.43  ( OK ),47.25  ( OK ),57.00  ( Overridden )
