TT,AHU6_CCV-AHU6-Percentage,AHU6_DSP-AHU6-inch,AHU6_DSPSP-AHU6-inch,AHU6_MAT-AHU6-degree Fahrenheit,AHU6_MaxDMP-AHU6-Percentage,AHU6_RAT-AHU6-degree Fahrenheit,AHU6_SAT-AHU6-degree Fahrenheit,AHU6_SATSP-AHU6-degree Fahrenheit,AHU6_SFC-AHU6-No Unit,AHU6_SFS-AHU6-No Unit,AHU6_SupCFM-AHU6-cubic foot per minute,AHU6_SupVFD-AHU6-Percentage,
Sat  Jun 14 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.39  ( OK ),0.00  ( OK ),75.15  ( OK ),72.24  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.44  ( OK ),0.00  ( OK ),75.13  ( OK ),72.22  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.50  ( OK ),0.00  ( OK ),75.13  ( OK ),72.24  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),75.02  ( OK ),72.17  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.70  ( OK ),0.00  ( OK ),74.89  ( OK ),72.12  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.85  ( OK ),0.00  ( OK ),74.82  ( OK ),72.11  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.85  ( OK ),0.00  ( OK ),74.78  ( OK ),72.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Jun 14 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.85  ( OK ),0.00  ( OK ),74.74  ( OK ),72.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.71  ( OK ),0.00  ( OK ),74.60  ( OK ),71.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.70  ( OK ),0.00  ( OK ),74.67  ( OK ),72.06  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.63  ( OK ),0.00  ( OK ),74.59  ( OK ),72.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.58  ( OK ),0.00  ( OK ),74.56  ( OK ),72.02  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.51  ( OK ),72.00  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.47  ( OK ),0.00  ( OK ),74.45  ( OK ),71.99  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.52  ( OK ),0.00  ( OK ),74.61  ( OK ),72.14  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.55  ( OK ),0.00  ( OK ),74.66  ( OK ),72.22  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.57  ( OK ),0.00  ( OK ),74.65  ( OK ),72.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.55  ( OK ),0.00  ( OK ),74.66  ( OK ),72.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.62  ( OK ),72.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.53  ( OK ),0.00  ( OK ),74.61  ( OK ),72.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.59  ( OK ),72.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.53  ( OK ),0.00  ( OK ),74.58  ( OK ),72.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.54  ( OK ),72.25  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.48  ( OK ),0.00  ( OK ),74.57  ( OK ),72.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.50  ( OK ),0.00  ( OK ),74.60  ( OK ),72.25  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.43  ( OK ),0.00  ( OK ),74.51  ( OK ),72.18  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.59  ( OK ),72.24  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.58  ( OK ),72.22  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.55  ( OK ),72.14  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.47  ( OK ),0.00  ( OK ),74.57  ( OK ),72.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 05:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.44  ( OK ),0.00  ( OK ),74.52  ( OK ),72.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 05:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.51  ( OK ),72.21  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 06:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.51  ( OK ),72.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 06:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.48  ( OK ),0.00  ( OK ),74.51  ( OK ),72.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 06:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.53  ( OK ),0.00  ( OK ),74.51  ( OK ),72.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 06:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.45  ( OK ),72.24  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 07:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.41  ( OK ),72.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 07:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),74.36  ( OK ),72.30  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 07:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.46  ( OK ),0.00  ( OK ),74.20  ( OK ),72.41  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 07:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.39  ( OK ),0.00  ( OK ),74.11  ( OK ),72.50  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 08:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.29  ( OK ),0.00  ( OK ),74.24  ( OK ),72.63  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 08:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.25  ( OK ),0.00  ( OK ),74.21  ( OK ),72.67  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 08:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.21  ( OK ),0.00  ( OK ),74.28  ( OK ),72.59  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 08:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.24  ( OK ),0.00  ( OK ),74.43  ( OK ),72.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 09:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.31  ( OK ),0.00  ( OK ),74.58  ( OK ),72.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 09:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.39  ( OK ),0.00  ( OK ),74.63  ( OK ),72.42  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 09:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.39  ( OK ),0.00  ( OK ),74.82  ( OK ),72.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 09:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.47  ( OK ),0.00  ( OK ),74.97  ( OK ),72.26  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 10:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.53  ( OK ),0.00  ( OK ),75.27  ( OK ),72.14  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 10:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.54  ( OK ),0.00  ( OK ),75.34  ( OK ),72.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 10:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.62  ( OK ),0.00  ( OK ),75.43  ( OK ),72.28  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 10:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.70  ( OK ),0.00  ( OK ),75.64  ( OK ),71.99  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 11:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.77  ( OK ),0.00  ( OK ),75.78  ( OK ),71.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 11:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.89  ( OK ),0.00  ( OK ),76.43  ( OK ),71.77  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 11:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.86  ( OK ),0.00  ( OK ),76.27  ( OK ),71.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 11:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.00  ( OK ),0.00  ( OK ),76.53  ( OK ),72.08  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 12:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.16  ( OK ),0.00  ( OK ),77.26  ( OK ),71.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 12:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.30  ( OK ),0.00  ( OK ),77.39  ( OK ),71.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 12:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.23  ( OK ),0.00  ( OK ),77.03  ( OK ),71.91  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 12:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.46  ( OK ),0.00  ( OK ),77.71  ( OK ),71.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 13:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.46  ( OK ),0.00  ( OK ),77.65  ( OK ),71.82  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 13:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.39  ( OK ),0.00  ( OK ),77.39  ( OK ),71.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 13:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.40  ( OK ),0.00  ( OK ),77.65  ( OK ),71.95  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 13:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.52  ( OK ),0.00  ( OK ),78.10  ( OK ),71.99  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 14:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.47  ( OK ),0.00  ( OK ),77.65  ( OK ),72.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 14:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.62  ( OK ),0.00  ( OK ),78.41  ( OK ),72.14  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 14:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.93  ( OK ),0.00  ( OK ),79.29  ( OK ),72.06  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 14:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.09  ( OK ),0.00  ( OK ),79.89  ( OK ),72.13  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 15:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.31  ( OK ),0.00  ( OK ),79.96  ( OK ),72.12  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 15:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.40  ( OK ),0.00  ( OK ),80.09  ( OK ),72.11  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 15:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.53  ( OK ),0.00  ( OK ),79.82  ( OK ),72.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 15:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.70  ( OK ),0.00  ( OK ),79.94  ( OK ),72.15  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 16:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.84  ( OK ),0.00  ( OK ),80.06  ( OK ),72.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 16:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.93  ( OK ),0.00  ( OK ),80.12  ( OK ),72.30  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 16:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.23  ( OK ),0.00  ( OK ),80.53  ( OK ),72.35  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 16:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.24  ( OK ),0.00  ( OK ),80.52  ( OK ),72.54  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 17:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.39  ( OK ),0.00  ( OK ),80.61  ( OK ),72.59  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 17:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.63  ( OK ),0.00  ( OK ),80.73  ( OK ),72.61  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 17:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.78  ( OK ),0.00  ( OK ),80.86  ( OK ),72.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 17:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.78  ( OK ),0.00  ( OK ),80.98  ( OK ),72.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 18:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.59  ( OK ),0.00  ( OK ),80.48  ( OK ),73.05  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 18:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.56  ( OK ),0.00  ( OK ),80.10  ( OK ),73.07  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 18:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.63  ( OK ),0.00  ( OK ),80.55  ( OK ),73.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 18:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.70  ( OK ),0.00  ( OK ),80.86  ( OK ),73.05  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 19:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.78  ( OK ),0.00  ( OK ),80.76  ( OK ),73.07  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 19:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.67  ( OK ),0.00  ( OK ),80.22  ( OK ),73.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 19:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.55  ( OK ),0.00  ( OK ),80.09  ( OK ),73.28  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 19:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.55  ( OK ),0.00  ( OK ),79.89  ( OK ),73.29  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 20:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.50  ( OK ),0.00  ( OK ),79.64  ( OK ),73.33  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 20:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.40  ( OK ),0.00  ( OK ),79.23  ( OK ),73.36  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 20:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.32  ( OK ),0.00  ( OK ),79.06  ( OK ),73.37  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 20:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.18  ( OK ),0.00  ( OK ),78.81  ( OK ),73.36  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 21:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.15  ( OK ),0.00  ( OK ),78.65  ( OK ),73.37  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 21:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.08  ( OK ),0.00  ( OK ),78.54  ( OK ),73.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 21:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.05  ( OK ),0.00  ( OK ),78.42  ( OK ),73.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 21:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.06  ( OK ),0.00  ( OK ),78.36  ( OK ),73.42  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
